,ITEM_ID,REF_DOC,REF_PAGE_NO,MINISTRY,BUDGETARY_UNIT,CROSS_FUNC?,BUDGET_PLAN,OUTPUT,PROJECT,CATEGORY_LV1,CATEGORY_LV2,CATEGORY_LV3,CATEGORY_LV4,CATEGORY_LV5,CATEGORY_LV6,ITEM_DESCRIPTION,FISCAL_YEAR,AMOUNT,OBLIGED?,DEBUG_LOG
10,2022.3.13(2).10,2022.3.13(2),13,จังหวัดและกลุ่มจังหวัด (2),กลุ่มจังหวัดภาคตะวันออกเฉียงเหนือตอนบน,False,แผนงานยุทธศาสตร์ส่งเสริมการพัฒนาจังหวัดและกลุ่มจังหวัดแบบบูรณาการ,,โครงการการพัฒนาอุตสาหกรรมการท่องเที่ยวอย่างยั่งยืน 4,งบลงทุน,ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,ค่าที่ดินและสิ่งก่อสร้าง,ค่าปรับปรุงทางและสะพาน,,,ซ่อมสร้างผิวทางแอสฟัลต์คอนกรีต หนา 0.04 เมตร สายทาง นค.3010 แยก ทล.212 - บ้านหนองยอง (ตอนหนองคาย) อำเภอปากคาด จังหวัดบึงกาฬ ช่วง กม.1+800 - กม.4+835 อำเภอรัตนวาปี จังหวัดหนองคาย ระยะทาง 3.035 กิโลเมตร พร้อมงานไหล่ทาง 1 สายทาง,2022,"20,000,000",False,
11,2022.3.13(2).11,2022.3.13(2),13,จังหวัดและกลุ่มจังหวัด (2),กลุ่มจังหวัดภาคตะวันออกเฉียงเหนือตอนบน,False,แผนงานยุทธศาสตร์ส่งเสริมการพัฒนาจังหวัดและกลุ่มจังหวัดแบบบูรณาการ,,โครงการการพัฒนาอุตสาหกรรมการท่องเที่ยวอย่างยั่งยืน 4,งบลงทุน,ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,ค่าที่ดินและสิ่งก่อสร้าง,ค่าปรับปรุงทางและสะพาน,,,ปรับปรุงทางหลวงหมายเลข 2026 ผิวทางแอสฟัลต์หนา 0.05 เมตร ตอนควบคุม 0100 ตอนหนองหิง - เหล่าหลวง ช่วง กม.28+000 - กม.29+930 (บริเวณทางแยกเข้าหาดคำสมบูรณ์) ตำบลโพธิ์หมากแข้ง อำเภอบึงโขงหลง จังหวัดบึงกาฬ ระยะทาง 1.930 กิโลเมตร 1 สายทาง,2022,"50,000,000",False,
12,2022.3.13(2).12,2022.3.13(2),14,จังหวัดและกลุ่มจังหวัด (2),กลุ่มจังหวัดภาคตะวันออกเฉียงเหนือตอนบน,False,แผนงานยุทธศาสตร์ส่งเสริมการพัฒนาจังหวัดและกลุ่มจังหวัดแบบบูรณาการ,,โครงการการพัฒนาอุตสาหกรรมการท่องเที่ยวอย่างยั่งยืน 4,งบลงทุน,ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,ค่าที่ดินและสิ่งก่อสร้าง,ค่าปรับปรุงทางและสะพาน,,,ปรับปรุงถนนพาราแอสฟัลต์ หนา 0.04 เมตร สายทางบ้านม่วง ตำบลจำปาโมง อำเภอบ้านผือ จังหวัดอุดรธานี - บ้านกุดผึ้ง ตำบลกุดผึ้ง อำเภอสุวรรณคูหา จังหวัดหนองบัวลำภู ระยะทาง 5.000 กิโลเมตร 1 สายทาง,2022,"25,000,000",False,
13,2022.3.13(2).13,2022.3.13(2),14,จังหวัดและกลุ่มจังหวัด (2),กลุ่มจังหวัดภาคตะวันออกเฉียงเหนือตอนบน,False,แผนงานยุทธศาสตร์ส่งเสริมการพัฒนาจังหวัดและกลุ่มจังหวัดแบบบูรณาการ,,โครงการการพัฒนาอุตสาหกรรมการท่องเที่ยวอย่างยั่งยืน 4,งบลงทุน,ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,ค่าที่ดินและสิ่งก่อสร้าง,ค่าปรับปรุงทางและสะพาน,,,ยกระดับมาตรฐานและเพิ่มประสิทธิภาพทางหลวง ทล.2195 ผิวทางพาราแอสฟัลต์ หนา 0.05 เมตร ตอนควบคุม 0101 ตอนเชียงคาน ปากคาน ช่วง กม.15+000 - กม.18+000 อำเภอเชียงคาน จังหวัดเลย ระยะทาง 3.000 กิโลเมตร 1 สายทาง,2022,"30,000,000",False,
14,2022.3.13(2).14,2022.3.13(2),14,จังหวัดและกลุ่มจังหวัด (2),กลุ่มจังหวัดภาคตะวันออกเฉียงเหนือตอนบน,False,แผนงานยุทธศาสตร์ส่งเสริมการพัฒนาจังหวัดและกลุ่มจังหวัดแบบบูรณาการ,,โครงการการพัฒนาอุตสาหกรรมการท่องเที่ยวอย่างยั่งยืน 4,งบลงทุน,ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,ค่าที่ดินและสิ่งก่อสร้าง,ค่าปรับปรุงทางและสะพาน,,,เพิ่มประสิทธิภาพทางหลวงหมายเลข 211 ผิวทางแอสฟัลต์ หนา 0.05 เมตร ตอนควบคุม 0102 ตอนศรีเชียงใหม่ - ห้วยเชียงดา ตอน 1 ช่วง กม.59+000 - กม.60+000 อำเภอศรีเชียงใหม่ จังหวัดหนองคาย ระยะทาง 1.000 กิโลเมตร 1 สายทาง,2022,"20,000,000",False,
15,2022.3.13(2).15,2022.3.13(2),14,จังหวัดและกลุ่มจังหวัด (2),กลุ่มจังหวัดภาคตะวันออกเฉียงเหนือตอนบน,False,แผนงานยุทธศาสตร์ส่งเสริมการพัฒนาจังหวัดและกลุ่มจังหวัดแบบบูรณาการ,,โครงการการพัฒนาอุตสาหกรรมการท่องเที่ยวอย่างยั่งยืน 4,งบลงทุน,ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,ค่าที่ดินและสิ่งก่อสร้าง,ค่าปรับปรุงทางและสะพาน,,,ปรับปรุงถนนลาดยาง ผิวทางพาราแอสฟัลต์ หนา 0.04 เมตร สายทาง บ้านลาดหอคำ ตำบลคำด้วง อำเภอบ้านผือ จังหวัดอุดรธานี บ้านห้วยไซง้ว ตำบลผาตั้ง อำเภอสังคม จังหวัดหนองคาย ระยะทาง 5.000 กิโลเมตร 1 สายทาง,2022,"15,000,000",False,
16,2022.3.13(2).16,2022.3.13(2),14,จังหวัดและกลุ่มจังหวัด (2),กลุ่มจังหวัดภาคตะวันออกเฉียงเหนือตอนบน,False,แผนงานยุทธศาสตร์ส่งเสริมการพัฒนาจังหวัดและกลุ่มจังหวัดแบบบูรณาการ,,โครงการการพัฒนาอุตสาหกรรมการท่องเที่ยวอย่างยั่งยืน 4,งบลงทุน,ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,ค่าที่ดินและสิ่งก่อสร้าง,ค่าปรับปรุงทางและสะพาน,,,ยกระดับมาตรฐานและเพิ่มประสิทธิภาพทางหลวงหมายเลข 211 ผิวทางแอสฟัลต์ หนา 0.05 เมตร ตอนควบคุม 0201 ตอนห้วยเชียงดา - ปากชม ช่วง กม.143+740 - กม.144+700 อำเภอปากชม จังหวัดเลย ระยะทาง 0.960 กิโลเมตร 1 สายทาง,2022,"20,000,000",False,
17,2022.3.13(2).17,2022.3.13(2),14,จังหวัดและกลุ่มจังหวัด (2),กลุ่มจังหวัดภาคตะวันออกเฉียงเหนือตอนบน,False,แผนงานยุทธศาสตร์ส่งเสริมการพัฒนาจังหวัดและกลุ่มจังหวัดแบบบูรณาการ,,โครงการการพัฒนาอุตสาหกรรมการท่องเที่ยวอย่างยั่งยืน 4,งบลงทุน,ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,ค่าที่ดินและสิ่งก่อสร้าง,ค่าก่อสร้างอื่นๆ,,,ค่าก่อสร้างอื่นๆที่มีราคาต่อหน่วยต่ำกว่า 10 ล้านบาท รวม 4 รายการ (รวม 29 หน่วย),2022,"13,829,000",False,
18,2022.3.13(2).18,2022.3.13(2),14,จังหวัดและกลุ่มจังหวัด (2),กลุ่มจังหวัดภาคตะวันออกเฉียงเหนือตอนบน,False,แผนงานยุทธศาสตร์ส่งเสริมการพัฒนาจังหวัดและกลุ่มจังหวัดแบบบูรณาการ,,โครงการการพัฒนาอุตสาหกรรมการท่องเที่ยวอย่างยั่งยืน 4,งบลงทุน,ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,ค่าที่ดินและสิ่งก่อสร้าง,ค่าก่อสร้างอื่นๆ,,,ก่อสร้างป้ายประชาสัมพันธ์ @NONGBUALAMPHU แหล่งท่องเที่ยว ภูพานน้อย ตำบลหนองบัว อำเภอเมืองหนองบัวลำภู จังหวัดหนองบัวลำภู ความสูงประมาณ 20.00 เมตร ความยาวประมาณ 200.00 เมตร 1 แห่ง,2022,"33,500,000",False,
19,2022.3.13(2).19,2022.3.13(2),14,จังหวัดและกลุ่มจังหวัด (2),กลุ่มจังหวัดภาคตะวันออกเฉียงเหนือตอนบน,False,แผนงานยุทธศาสตร์ส่งเสริมการพัฒนาจังหวัดและกลุ่มจังหวัดแบบบูรณาการ,,โครงการการพัฒนาอุตสาหกรรมการท่องเที่ยวอย่างยั่งยืน 4,งบลงทุน,ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,ค่าที่ดินและสิ่งก่อสร้าง,ค่าก่อสร้างอื่นๆ,,,ก่อสร้างศูนย์จำหน่ายสินค้าผลิตภัณฑ์ชุมชนและบริการนักท่องเที่ยว Dino Park ตำบลโนนทัน อำเภอเมืองหนองบัวลำภู จังหวัดหนองบัวลำภู 1 แห่ง,2022,"31,992,500",False,
20,2022.3.13(2).20,2022.3.13(2),23,จังหวัดและกลุ่มจังหวัด (2),จังหวัดบึงกาฬ,False,แผนงานยุทธศาสตร์ส่งเสริมการพัฒนาจังหวัดและกลุ่มจังหวัดแบบบูรณาการ,,โครงการพัฒนาศักยภาพการค้า การลงทุน เพื่อเพิ่ม ขีดความสามารถในการแข่งขัน,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าตอบแทนวิทยากรสัมมนาและฝึกอบรม,2022,"21,600",False,
21,2022.3.13(2).21,2022.3.13(2),23,จังหวัดและกลุ่มจังหวัด (2),จังหวัดบึงกาฬ,False,แผนงานยุทธศาสตร์ส่งเสริมการพัฒนาจังหวัดและกลุ่มจังหวัดแบบบูรณาการ,,โครงการพัฒนาศักยภาพการค้า การลงทุน เพื่อเพิ่ม ขีดความสามารถในการแข่งขัน,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเบี้ยเลี้ยง ค่าเช่าที่พักและค่าพาหนะ,2022,"254,600",False,
22,2022.3.13(2).22,2022.3.13(2),23,จังหวัดและกลุ่มจังหวัด (2),จังหวัดบึงกาฬ,False,แผนงานยุทธศาสตร์ส่งเสริมการพัฒนาจังหวัดและกลุ่มจังหวัดแบบบูรณาการ,,โครงการพัฒนาศักยภาพการค้า การลงทุน เพื่อเพิ่ม ขีดความสามารถในการแข่งขัน,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าจ้างเหมาบริการ,2022,"796,400",False,
23,2022.3.13(2).23,2022.3.13(2),23,จังหวัดและกลุ่มจังหวัด (2),จังหวัดบึงกาฬ,False,แผนงานยุทธศาสตร์ส่งเสริมการพัฒนาจังหวัดและกลุ่มจังหวัดแบบบูรณาการ,,โครงการพัฒนาศักยภาพการค้า การลงทุน เพื่อเพิ่ม ขีดความสามารถในการแข่งขัน,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าใช้จ่ายในการสัมมนาและฝึกอบรม,2022,"231,000",False,
24,2022.3.13(2).24,2022.3.13(2),23,จังหวัดและกลุ่มจังหวัด (2),จังหวัดบึงกาฬ,False,แผนงานยุทธศาสตร์ส่งเสริมการพัฒนาจังหวัดและกลุ่มจังหวัดแบบบูรณาการ,,โครงการพัฒนาศักยภาพการค้า การลงทุน เพื่อเพิ่ม ขีดความสามารถในการแข่งขัน,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,วัสดุสำนักงาน,2022,"5,000",False,
25,2022.3.13(2).25,2022.3.13(2),23,จังหวัดและกลุ่มจังหวัด (2),จังหวัดบึงกาฬ,False,แผนงานยุทธศาสตร์ส่งเสริมการพัฒนาจังหวัดและกลุ่มจังหวัดแบบบูรณาการ,,โครงการพัฒนาศักยภาพการค้า การลงทุน เพื่อเพิ่ม ขีดความสามารถในการแข่งขัน,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,วัสดุเชื้อเพลิงและหล่อลื่น,2022,"16,000",False,
26,2022.3.13(2).26,2022.3.13(2),23,จังหวัดและกลุ่มจังหวัด (2),จังหวัดบึงกาฬ,False,แผนงานยุทธศาสตร์ส่งเสริมการพัฒนาจังหวัดและกลุ่มจังหวัดแบบบูรณาการ,,โครงการพัฒนาศักยภาพการค้า การลงทุน เพื่อเพิ่ม ขีดความสามารถในการแข่งขัน,งบลงทุน,ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,ค่าที่ดินและสิ่งก่อสร้าง,ค่าปรับปรุงทางและสะพาน,,,"ปรับปรุงทางหลวงชนบท สาย บก.3010 แยก ทล.212 - บ้านหนองมุม อำเภอเมืองบึงกาฬ, ปากคาด จังหวัดบึงกาฬ ระยะทาง 3.000 กิโลเมตร 1 สายทาง",2022,"21,000,000",False,
27,2022.3.13(2).27,2022.3.13(2),23,จังหวัดและกลุ่มจังหวัด (2),จังหวัดบึงกาฬ,False,แผนงานยุทธศาสตร์ส่งเสริมการพัฒนาจังหวัดและกลุ่มจังหวัดแบบบูรณาการ,,โครงการพัฒนาศักยภาพการค้า การลงทุน เพื่อเพิ่ม ขีดความสามารถในการแข่งขัน,งบลงทุน,ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,ค่าที่ดินและสิ่งก่อสร้าง,ค่าปรับปรุงทางและสะพาน,,,ปรับปรุงทางหลวงชนบท สาย บก.026 - เชิงลาดสะพานห้วยเรือ บ้านห้วยเล็บมือ อำเภอบุ่งคล้า จังหวัดบึงกาฬ ระยะทาง 2.450 กิโลเมตร 1 สายทาง,2022,"17,000,000",False,
28,2022.3.13(2).28,2022.3.13(2),25,จังหวัดและกลุ่มจังหวัด (2),จังหวัดบึงกาฬ,False,แผนงานยุทธศาสตร์ส่งเสริมการพัฒนาจังหวัดและกลุ่มจังหวัดแบบบูรณาการ,,โครงการพัฒนาศักยภาพด้านการเกษตร เพื่อเพิ่มมูลค่า สินค้าเกษตร,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าตอบแทนวิทยากรสัมมนาและฝึกอบรม,2022,"51,600",False,
29,2022.3.13(2).29,2022.3.13(2),25,จังหวัดและกลุ่มจังหวัด (2),จังหวัดบึงกาฬ,False,แผนงานยุทธศาสตร์ส่งเสริมการพัฒนาจังหวัดและกลุ่มจังหวัดแบบบูรณาการ,,โครงการพัฒนาศักยภาพด้านการเกษตร เพื่อเพิ่มมูลค่า สินค้าเกษตร,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเบี้ยเลี้ยง ค่าเช่าที่พักและค่าพาหนะ,2022,"50,000",False,
30,2022.3.13(2).30,2022.3.13(2),25,จังหวัดและกลุ่มจังหวัด (2),จังหวัดบึงกาฬ,False,แผนงานยุทธศาสตร์ส่งเสริมการพัฒนาจังหวัดและกลุ่มจังหวัดแบบบูรณาการ,,โครงการพัฒนาศักยภาพด้านการเกษตร เพื่อเพิ่มมูลค่า สินค้าเกษตร,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าจ้างเหมาบริการ,2022,"2,098,600",False,
31,2022.3.13(2).31,2022.3.13(2),25,จังหวัดและกลุ่มจังหวัด (2),จังหวัดบึงกาฬ,False,แผนงานยุทธศาสตร์ส่งเสริมการพัฒนาจังหวัดและกลุ่มจังหวัดแบบบูรณาการ,,โครงการพัฒนาศักยภาพด้านการเกษตร เพื่อเพิ่มมูลค่า สินค้าเกษตร,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าใช้จ่ายในการสัมมนาและฝึกอบรม,2022,"263,900",False,
32,2022.3.13(2).32,2022.3.13(2),25,จังหวัดและกลุ่มจังหวัด (2),จังหวัดบึงกาฬ,False,แผนงานยุทธศาสตร์ส่งเสริมการพัฒนาจังหวัดและกลุ่มจังหวัดแบบบูรณาการ,,โครงการพัฒนาศักยภาพด้านการเกษตร เพื่อเพิ่มมูลค่า สินค้าเกษตร,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,วัสดุเชื่อเพลิงและหล่อลื่น,2022,"24,000",False,
33,2022.3.13(2).33,2022.3.13(2),25,จังหวัดและกลุ่มจังหวัด (2),จังหวัดบึงกาฬ,False,แผนงานยุทธศาสตร์ส่งเสริมการพัฒนาจังหวัดและกลุ่มจังหวัดแบบบูรณาการ,,โครงการพัฒนาศักยภาพด้านการเกษตร เพื่อเพิ่มมูลค่า สินค้าเกษตร,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,วัสดุการเกษตร,2022,"208,000",False,
34,2022.3.13(2).34,2022.3.13(2),25,จังหวัดและกลุ่มจังหวัด (2),จังหวัดบึงกาฬ,False,แผนงานยุทธศาสตร์ส่งเสริมการพัฒนาจังหวัดและกลุ่มจังหวัดแบบบูรณาการ,,โครงการพัฒนาศักยภาพด้านการเกษตร เพื่อเพิ่มมูลค่า สินค้าเกษตร,งบลงทุน,ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,ค่าที่ดินและสิ่งก่อสร้าง ว่าง,ค่าปรับปรุงทางและสะพาน,,,ปรับปรุงถนนลาดยาง สายแยก ทช.บก.4001 - บ้านโนนสมบูรณ์ อำเภอเมืองบึงกาฬ์ จังหวัดบึงกาฬ ระยะทาง 6.130 กิโลเมตร 1 สายทาง,2022,"34,300,000",False,
35,2022.3.13(2).35,2022.3.13(2),25,จังหวัดและกลุ่มจังหวัด (2),จังหวัดบึงกาฬ,False,แผนงานยุทธศาสตร์ส่งเสริมการพัฒนาจังหวัดและกลุ่มจังหวัดแบบบูรณาการ,,โครงการพัฒนาศักยภาพด้านการเกษตร เพื่อเพิ่มมูลค่า สินค้าเกษตร,งบลงทุน,ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,ค่าที่ดินและสิ่งก่อสร้าง ว่าง,ค่าปรับปรุงทางและสะพาน,,,ซ่อมสร้างผิวทางลาดยาง สายแยก ทล. 222 - บ้านนาป่าน (วิทยาลัยเทคนิคบึงกาฬ) อำเภอเมืองบึงกาฬ จังหวัดบึงกาฬ 4 ระยะทาง 3.000 กิโลเมตร 1 สายทาง,2022,"20,500,000",False,
36,2022.3.13(2).36,2022.3.13(2),25,จังหวัดและกลุ่มจังหวัด (2),จังหวัดบึงกาฬ,False,แผนงานยุทธศาสตร์ส่งเสริมการพัฒนาจังหวัดและกลุ่มจังหวัดแบบบูรณาการ,,โครงการพัฒนาศักยภาพด้านการเกษตร เพื่อเพิ่มมูลค่า สินค้าเกษตร,งบลงทุน,ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,ค่าที่ดินและสิ่งก่อสร้าง ว่าง,ค่าปรับปรุงทางและสะพาน,,,เสริมผิวทางลาดยาง สายแยก ทล. 2026 - บ้านเหล่าคาม อำเภอเซกา จังหวัดบึงกาฬ ระยะทาง 2.930 กิโลเมตร 1 สายทาง,2022,"15,000,000",False,
