,ITEM_ID,REF_DOC,REF_PAGE_NO,MINISTRY,BUDGETARY_UNIT,CROSS_FUNC?,BUDGET_PLAN,OUTPUT,PROJECT,CATEGORY_LV1,CATEGORY_LV2,CATEGORY_LV3,CATEGORY_LV4,CATEGORY_LV5,CATEGORY_LV6,ITEM_DESCRIPTION,FISCAL_YEAR,AMOUNT,OBLIGED?
2022.3.11.10,2022.3.11.10,2022.3.11,20,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานบุคลากรภาครัฐ,,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,เงินเพม่ิสาหรบัตาแหน่งทม่ีเีหตพุเิศษของผูป้ฏบิตังิานด้านการสาธารณสุข (พ.ต.ส.),2022,4521570000.0,False
2022.3.11.11,2022.3.11.11,2022.3.11,20,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานบุคลากรภาครัฐ,,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,เงินสมทบกองทนุประกนัสังคม,2022,78502500.0,False
2022.3.11.12,2022.3.11.12,2022.3.11,20,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานบุคลากรภาครัฐ,,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,เงินสบทบกองทนุเงินทดแทน,2022,4677100.0,False
2022.3.11.13,2022.3.11.13,2022.3.11,22,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานพื้นฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,นโยบายยุทธศาสตร์ระบบบริหารจัดการด้านสขุภาพท่มีีคุณภาพและประสทิธิภาพ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,ค่าอาหารทาการนอกเวลาราชการ,2022,7110900.0,False
2022.3.11.14,2022.3.11.14,2022.3.11,22,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานพื้นฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,นโยบายยุทธศาสตร์ระบบบริหารจัดการด้านสขุภาพท่มีีคุณภาพและประสทิธิภาพ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,ค่าตอบแทนเหมาจ่ายแทนการจดัหารถประจาตาแหน่ง,2022,7207200.0,False
2022.3.11.15,2022.3.11.15,2022.3.11,22,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานพื้นฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,นโยบายยุทธศาสตร์ระบบบริหารจัดการด้านสขุภาพท่มีีคุณภาพและประสทิธิภาพ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,ค่าตอบแทนกรรมการ,2022,696000.0,False
2022.3.11.16,2022.3.11.16,2022.3.11,22,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานพื้นฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,นโยบายยุทธศาสตร์ระบบบริหารจัดการด้านสขุภาพท่มีีคุณภาพและประสทิธิภาพ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,ค่าเบี้ยเล้ยีงค่าเช่าทพ่ีกัและค่าพาหนะ,2022,23479400.0,False
2022.3.11.17,2022.3.11.17,2022.3.11,22,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานพื้นฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,นโยบายยุทธศาสตร์ระบบบริหารจัดการด้านสขุภาพท่มีีคุณภาพและประสทิธิภาพ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,ค่าซ่อมแซมยานพาหนะและขนส่ง,2022,580200.0,False
2022.3.11.18,2022.3.11.18,2022.3.11,22,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานพื้นฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,นโยบายยุทธศาสตร์ระบบบริหารจัดการด้านสขุภาพท่มีีคุณภาพและประสทิธิภาพ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,ค่าซ่อมแซมทรพัยส์นิ,2022,3469400.0,False
2022.3.11.19,2022.3.11.19,2022.3.11,22,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานพื้นฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,นโยบายยุทธศาสตร์ระบบบริหารจัดการด้านสขุภาพท่มีีคุณภาพและประสทิธิภาพ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,ค่าเช่าทรพัยส์นิ,2022,8739100.0,False
2022.3.11.20,2022.3.11.20,2022.3.11,22,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานพื้นฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,นโยบายยุทธศาสตร์ระบบบริหารจัดการด้านสขุภาพท่มีีคุณภาพและประสทิธิภาพ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,ค่าจ้างเหมาบริการ,2022,52822900.0,False
2022.3.11.21,2022.3.11.21,2022.3.11,22,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานพื้นฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,นโยบายยุทธศาสตร์ระบบบริหารจัดการด้านสขุภาพท่มีีคุณภาพและประสทิธิภาพ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,ค่าใช้จ่ายในการสมัมนาและฝึกอบรม,2022,12774700.0,False
2022.3.11.22,2022.3.11.22,2022.3.11,22,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานพื้นฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,นโยบายยุทธศาสตร์ระบบบริหารจัดการด้านสขุภาพท่มีีคุณภาพและประสทิธิภาพ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,ค่ารบัรองและพธิีการ,2022,275500.0,False
2022.3.11.23,2022.3.11.23,2022.3.11,22,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานพื้นฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,นโยบายยุทธศาสตร์ระบบบริหารจัดการด้านสขุภาพท่มีีคุณภาพและประสทิธิภาพ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,ค่าภาษีค่าธรรมเนยีม,2022,314400.0,False
2022.3.11.24,2022.3.11.24,2022.3.11,22,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานพื้นฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,นโยบายยุทธศาสตร์ระบบบริหารจัดการด้านสขุภาพท่มีีคุณภาพและประสทิธิภาพ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,ค่าใช้จ่ายในการจดัประชุม,2022,9977100.0,False
2022.3.11.25,2022.3.11.25,2022.3.11,22,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานพื้นฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,นโยบายยุทธศาสตร์ระบบบริหารจัดการด้านสขุภาพท่มีีคุณภาพและประสทิธิภาพ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,ค่าใช้จ่ายสาหรบัการพัฒนาบุคลากรทางการแพทยแ์ละสาธารณสุข,2022,16610000.0,False
2022.3.11.26,2022.3.11.26,2022.3.11,22,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานพื้นฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,นโยบายยุทธศาสตร์ระบบบริหารจัดการด้านสขุภาพท่มีีคุณภาพและประสทิธิภาพ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,วสัดสุานกังาน,2022,5053400.0,False
2022.3.11.27,2022.3.11.27,2022.3.11,22,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานพื้นฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,นโยบายยุทธศาสตร์ระบบบริหารจัดการด้านสขุภาพท่มีีคุณภาพและประสทิธิภาพ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,วสัดเุช้ือเพลงิและหล่อลน่ื,2022,2799500.0,False
2022.3.11.28,2022.3.11.28,2022.3.11,22,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานพื้นฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,นโยบายยุทธศาสตร์ระบบบริหารจัดการด้านสขุภาพท่มีีคุณภาพและประสทิธิภาพ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,วสัดงุานบ้านงานครวั,2022,62600.0,False
2022.3.11.29,2022.3.11.29,2022.3.11,22,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานพื้นฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,นโยบายยุทธศาสตร์ระบบบริหารจัดการด้านสขุภาพท่มีีคุณภาพและประสทิธิภาพ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,วสัดหุนงัสอืวารสารและตารา,2022,172400.0,False
2022.3.11.30,2022.3.11.30,2022.3.11,22,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานพื้นฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,นโยบายยุทธศาสตร์ระบบบริหารจัดการด้านสขุภาพท่มีีคุณภาพและประสทิธิภาพ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,วสัดคุอมพวิเตอร์,2022,4802700.0,False
2022.3.11.31,2022.3.11.31,2022.3.11,22,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานพื้นฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,นโยบายยุทธศาสตร์ระบบบริหารจัดการด้านสขุภาพท่มีีคุณภาพและประสทิธิภาพ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถยนต์(ผูกพนัปี 2561 - 2565 ) 7 คนั,2018,8249800.0,True
2022.3.11.32,2022.3.11.32,2022.3.11,22,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานพื้นฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,นโยบายยุทธศาสตร์ระบบบริหารจัดการด้านสขุภาพท่มีีคุณภาพและประสทิธิภาพ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถยนต์(ผูกพนัปี 2561 - 2565 ) 7 คนั,2019,8249800.0,True
2022.3.11.33,2022.3.11.33,2022.3.11,22,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานพื้นฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,นโยบายยุทธศาสตร์ระบบบริหารจัดการด้านสขุภาพท่มีีคุณภาพและประสทิธิภาพ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถยนต์(ผูกพนัปี 2561 - 2565 ) 7 คนั,2020,1170100.0,True
2022.3.11.34,2022.3.11.34,2022.3.11,22,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานพื้นฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,นโยบายยุทธศาสตร์ระบบบริหารจัดการด้านสขุภาพท่มีีคุณภาพและประสทิธิภาพ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถยนต์(ผูกพนัปี 2561 - 2565 ) 7 คนั,2021,2157400.0,True
2022.3.11.35,2022.3.11.35,2022.3.11,22,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานพื้นฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,นโยบายยุทธศาสตร์ระบบบริหารจัดการด้านสขุภาพท่มีีคุณภาพและประสทิธิภาพ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถยนต์(ผูกพนัปี 2561 - 2565 ) 7 คนั,2022,2787100.0,True
2022.3.11.36,2022.3.11.36,2022.3.11,23,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานพื้นฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,นโยบายยุทธศาสตร์ระบบบริหารจัดการด้านสขุภาพท่มีีคุณภาพและประสทิธิภาพ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถยนต์(ผูกพนัปี 2563 - 2567) 19 คนั,2020,2619400.0,True
2022.3.11.37,2022.3.11.37,2022.3.11,23,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานพื้นฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,นโยบายยุทธศาสตร์ระบบบริหารจัดการด้านสขุภาพท่มีีคุณภาพและประสทิธิภาพ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถยนต์(ผูกพนัปี 2563 - 2567) 19 คนั,2021,5382800.0,True
2022.3.11.38,2022.3.11.38,2022.3.11,23,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานพื้นฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,นโยบายยุทธศาสตร์ระบบบริหารจัดการด้านสขุภาพท่มีีคุณภาพและประสทิธิภาพ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถยนต์(ผูกพนัปี 2563 - 2567) 19 คนั,2022,1956800.0,True
2022.3.11.39,2022.3.11.39,2022.3.11,23,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานพื้นฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,นโยบายยุทธศาสตร์ระบบบริหารจัดการด้านสขุภาพท่มีีคุณภาพและประสทิธิภาพ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถยนต์(ผูกพนัปี 2563 - 2567) 19 คนั,2023,5382800.0,True
2022.3.11.40,2022.3.11.40,2022.3.11,23,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานพื้นฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,นโยบายยุทธศาสตร์ระบบบริหารจัดการด้านสขุภาพท่มีีคุณภาพและประสทิธิภาพ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถยนต์(ผูกพนัปี 2563 - 2567) 19 คนั,2024,6045400.0,True
2022.3.11.41,2022.3.11.41,2022.3.11,23,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานพื้นฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,นโยบายยุทธศาสตร์ระบบบริหารจัดการด้านสขุภาพท่มีีคุณภาพและประสทิธิภาพ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถยนต์(ผูกพนัปี 2564 - 2568) 10 คนั,2021,1820900.0,True
2022.3.11.42,2022.3.11.42,2022.3.11,23,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานพื้นฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,นโยบายยุทธศาสตร์ระบบบริหารจัดการด้านสขุภาพท่มีีคุณภาพและประสทิธิภาพ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถยนต์(ผูกพนัปี 2564 - 2568) 10 คนั,2022,3641800.0,True
2022.3.11.43,2022.3.11.43,2022.3.11,23,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานพื้นฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,นโยบายยุทธศาสตร์ระบบบริหารจัดการด้านสขุภาพท่มีีคุณภาพและประสทิธิภาพ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถยนต์(ผูกพนัปี 2564 - 2568) 10 คนั,2023,3641800.0,True
2022.3.11.44,2022.3.11.44,2022.3.11,23,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานพื้นฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,นโยบายยุทธศาสตร์ระบบบริหารจัดการด้านสขุภาพท่มีีคุณภาพและประสทิธิภาพ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถยนต์(ผูกพนัปี 2564 - 2568) 10 คนั,2024,4552300.0,True
2022.3.11.45,2022.3.11.45,2022.3.11,23,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานพื้นฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,นโยบายยุทธศาสตร์ระบบบริหารจัดการด้านสขุภาพท่มีีคุณภาพและประสทิธิภาพ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถยนต์(ผูกพนัปี 2564 - 2568) 10 คนั,2025,4552200.0,True
2022.3.11.46,2022.3.11.46,2022.3.11,23,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานพื้นฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,นโยบายยุทธศาสตร์ระบบบริหารจัดการด้านสขุภาพท่มีีคุณภาพและประสทิธิภาพ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถยนต์(ผูกพนัปี 2565 - 2569) 11 คนั,2022,3266900.0,True
2022.3.11.47,2022.3.11.47,2022.3.11,23,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานพื้นฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,นโยบายยุทธศาสตร์ระบบบริหารจัดการด้านสขุภาพท่มีีคุณภาพและประสทิธิภาพ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถยนต์(ผูกพนัปี 2565 - 2569) 11 คนั,2023,6533800.0,True
2022.3.11.48,2022.3.11.48,2022.3.11,23,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานพื้นฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,นโยบายยุทธศาสตร์ระบบบริหารจัดการด้านสขุภาพท่มีีคุณภาพและประสทิธิภาพ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถยนต์(ผูกพนัปี 2565 - 2569) 11 คนั,2024,6533800.0,True
2022.3.11.49,2022.3.11.49,2022.3.11,23,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานพื้นฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,นโยบายยุทธศาสตร์ระบบบริหารจัดการด้านสขุภาพท่มีีคุณภาพและประสทิธิภาพ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถยนต์(ผูกพนัปี 2565 - 2569) 11 คนั,2025,13067600.0,True
2022.3.11.50,2022.3.11.50,2022.3.11,23,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานพื้นฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,นโยบายยุทธศาสตร์ระบบบริหารจัดการด้านสขุภาพท่มีีคุณภาพและประสทิธิภาพ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถยนต์(ผูกพนัปี 2565 - 2569) 11 คนั,2026,13067600.0,True
2022.3.11.51,2022.3.11.51,2022.3.11,23,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานพื้นฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,นโยบายยุทธศาสตร์ระบบบริหารจัดการด้านสขุภาพท่มีีคุณภาพและประสทิธิภาพ,,งบดำเนินงาน,ค่าสาธารณูปโภค,,,,,ค่าไฟฟ้า,2022,66546600.0,False
2022.3.11.52,2022.3.11.52,2022.3.11,23,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานพื้นฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,นโยบายยุทธศาสตร์ระบบบริหารจัดการด้านสขุภาพท่มีีคุณภาพและประสทิธิภาพ,,งบดำเนินงาน,ค่าสาธารณูปโภค,,,,,ค่าประปา,2022,12789000.0,False
2022.3.11.53,2022.3.11.53,2022.3.11,23,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานพื้นฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,นโยบายยุทธศาสตร์ระบบบริหารจัดการด้านสขุภาพท่มีีคุณภาพและประสทิธิภาพ,,งบดำเนินงาน,ค่าสาธารณูปโภค,,,,,ค่าโทรศพัท์,2022,42081400.0,False
2022.3.11.54,2022.3.11.54,2022.3.11,23,กระทรวงสาธารณสขุ,สำนักงานปลดักระทรวงสาธารณสขุ,False,แผนงานพื้นฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,นโยบายยุทธศาสตร์ระบบบริหารจัดการด้านสขุภาพท่มีีคุณภาพและประสทิธิภาพ,,งบดำเนินงาน,ค่าสาธารณูปโภค,,,,,ค่าไปรษณีย์,2022,1417400.0,False
